 # Re 	 CD 
 18.69 	 0.999978 
 18.7 	 0.999978 
 18.71 	 0.999978 
 18.72 	 0.999978 
 18.73 	 0.999979 
 18.74 	 0.999979 
 18.75 	 0.999979 
 18.76 	 0.999979 
 18.77 	 0.999979 
 18.78 	 0.999979 
 18.79 	 0.999979 
 18.8 	 0.999979 
 18.81 	 0.999979 
 18.82 	 0.999979 
 18.83 	 0.99998 
 18.84 	 0.99998 
 18.85 	 0.99998 
 18.86 	 0.99998 
 18.87 	 0.99998 
 18.88 	 0.99998 
 18.89 	 0.99998 
 18.9 	 0.99998 
 18.91 	 0.99998 
 18.92 	 0.999981 
 18.93 	 0.999981 
 18.94 	 0.999981 
 18.95 	 0.999981 
 18.96 	 0.999981 
 18.97 	 0.999981 
 18.98 	 0.999981 
 18.99 	 0.999981 
 19 	 0.999981 
 19.01 	 0.999982 
 19.02 	 0.999982 
 19.03 	 0.999982 
 19.04 	 0.999982 
 19.05 	 0.999982 
 19.06 	 0.999982 
 19.07 	 0.999982 
 19.08 	 0.999982 
 19.09 	 0.999982 
 19.1 	 0.999982 
 19.11 	 0.999983 
 19.12 	 0.999983 
 19.13 	 0.999983 
 19.14 	 0.999983 
 19.15 	 0.999983 
 19.16 	 0.999983 
 19.17 	 0.999983 
 19.18 	 0.999983 
 19.19 	 0.999983 
 19.2 	 0.999984 
 19.21 	 0.999984 
 19.22 	 0.999984 
 19.23 	 0.999984 
 19.24 	 0.999984 
 19.25 	 0.999984 
 19.26 	 0.999984 
 19.27 	 0.999984 
 19.28 	 0.999985 
 19.29 	 0.999985 
 19.3 	 0.999985 
 19.31 	 0.999985 
 19.32 	 0.999985 
 19.33 	 0.999985 
 19.34 	 0.999985 
 19.35 	 0.999985 
 19.36 	 0.999985 
 19.37 	 0.999986 
 19.38 	 0.999986 
 19.39 	 0.999986 
 19.4 	 0.999986 
 19.41 	 0.999986 
 19.42 	 0.999986 
 19.43 	 0.999986 
 19.44 	 0.999986 
 19.45 	 0.999987 
 19.46 	 0.999987 
 19.47 	 0.999987 
 19.48 	 0.999987 
 19.49 	 0.999987 
 19.5 	 0.999987 
 19.51 	 0.999987 
 19.52 	 0.999987 
 19.53 	 0.999988 
 19.54 	 0.999988 
 19.55 	 0.999988 
 19.56 	 0.999988 
 19.57 	 0.999988 
 19.58 	 0.999988 
 19.59 	 0.999988 
 19.6 	 0.999988 
 19.61 	 0.999989 
 19.62 	 0.999989 
 19.63 	 0.999989 
 19.64 	 0.999989 
 19.65 	 0.999989 
 19.66 	 0.999989 
 19.67 	 0.999989 
 19.68 	 0.999989 
 19.69 	 0.99999 
 19.7 	 0.99999 
 19.71 	 0.99999 
 19.72 	 0.99999 
 19.73 	 0.99999 
 19.74 	 0.99999 
 19.75 	 0.99999 
 19.76 	 0.999991 
 19.77 	 0.999991 
 19.78 	 0.999991 
 19.79 	 0.999991 
 19.8 	 0.999991 
 19.81 	 0.999991 
 19.82 	 0.999991 
 19.83 	 0.999992 
 19.84 	 0.999992 
 19.85 	 0.999992 
 19.86 	 0.999992 
 19.87 	 0.999992 
 19.88 	 0.999992 
 19.89 	 0.999992 
 19.9 	 0.999993 
 19.91 	 0.999993 
 19.92 	 0.999993 
 19.93 	 0.999993 
 19.94 	 0.999993 
 19.95 	 0.999993 
 19.96 	 0.999993 
 19.97 	 0.999994 
 19.98 	 0.999994 
 19.99 	 0.999994 
 
